FIPS,State,County,Some_College,Unemployment,High_School_Grad,Severe_Housing_Cost_Burden,Child_Care_Cost_Burden,Voter Turnout,Feelings of Loneliness
19105,Iowa,Jones,56.192933704,3.5140367861,94.397125366,7.9974811083,20.21349723,68.360808709,36
19107,Iowa,Keokuk,59.679572764,3.2662362324,94.308243728,10.144219017,23.959729499,68.24967825,36.9
19109,Iowa,Kossuth,67.93495935,2.4854510184,94.682593199,8.7962234461,23.530382348,79.181184669,36.9
19111,Iowa,Lee,67.454405343,4.1016159956,94.163227491,9.888529306,25.708957088,63.314415437,37.8
19113,Iowa,Linn,75.242266272,3.4678161882,95.280085306,8.7962962963,22.318313058,75.881407394,38.7
19115,Iowa,Louisa,60.0,3.2209360845,87.604958017,8.1,20.822385707,66.858934169,37.4
19117,Iowa,Lucas,55.930416447,2.4341223761,92.539760616,9.4271412681,25.911991938,72.00622084,36.4
19119,Iowa,Lyon,66.593886463,1.9836315716,95.396353291,6.6420664207,21.442706244,82.636965683,35.4
19121,Iowa,Madison,70.974465868,3.4625728373,95.295251446,6.812117407,19.594362731,80.822706705,33.9
19123,Iowa,Mahaska,59.39334638,2.5981476928,94.029544522,8.3333333333,21.648068188,67.479289941,37.6
19125,Iowa,Marion,71.669077996,2.2325341583,94.580685581,7.6016723679,19.995232659,76.241823588,34.7
19127,Iowa,Marshall,52.783129951,6.3461097085,87.029146714,8.0570291777,24.73869229,67.747478521,35.4
19129,Iowa,Mills,81.912068457,2.6506696429,95.624510572,7.8172205438,19.433503525,72.462751972,34.1
19131,Iowa,Mitchell,75.859069161,2.2618231666,92.922311308,5.704467354,20.384112917,72.367930392,36.3
19133,Iowa,Monona,62.27027027,2.7979981802,93.594537474,7.7355460385,26.472063397,68.871085215,36
19135,Iowa,Monroe,73.983253589,2.7571325821,94.586292955,8.5427135678,23.094649707,68.763666947,35.3
19137,Iowa,Montgomery,65.878070974,2.642113691,92.62895865,8.6274509804,24.940896391,69.271781534,38.7
19139,Iowa,Muscatine,61.339611762,3.1789106416,90.482624814,8.6130500759,24.765868887,67.530218883,35.9
19141,Iowa,O'Brien,61.906141367,2.3916474445,90.28814262,8.0711111111,21.391995881,72.780722892,35
19143,Iowa,Osceola,57.923076923,1.9188596491,85.574912892,7.0943396226,21.531232344,75.03945885,36.9
19145,Iowa,Page,50.711791566,2.5875190259,93.181818182,8.7275693312,25.051486943,62.3436853,35.9
19147,Iowa,Palo Alto,67.418546366,2.521758536,93.913472611,5.5480010878,22.505850474,73.180811808,35.5
19149,Iowa,Plymouth,65.990191104,2.1088802048,94.190443451,5.4563394179,21.146258276,77.403164212,36.1
19151,Iowa,Pocahontas,66.167023555,2.3023023023,91.412174626,6.8123393316,22.850817141,74.449853944,36.3
19153,Iowa,Polk,71.28351296,2.8704172882,92.492234386,10.038440701,21.914500245,75.350902737,34.9
19155,Iowa,Pottawattamie,63.005122368,2.8882674569,91.042600545,9.4819293665,23.387689351,65.67695621,32.7
19157,Iowa,Poweshiek,59.941520468,2.9246016323,94.640072232,12.602880658,21.60579568,70.221606648,36.5
19159,Iowa,Ringgold,70.918918919,2.2137079608,93.444650588,4.7952586207,25.250963995,73.550135501,36.2
19161,Iowa,Sac,68.138957816,2.3939679548,92.176428055,5.6182472989,20.798397679,74.245472837,35.8
19163,Iowa,Scott,75.194409761,3.4634257674,94.156292059,10.200377523,21.444876783,72.05867476,36.6
19165,Iowa,Shelby,71.470836855,2.4356189885,95.299248849,7.4642126789,23.448577043,76.693002257,36.7
19167,Iowa,Sioux,72.558082958,1.8809452072,90.618996298,5.7131113851,18.26132465,78.804550155,32.4
19169,Iowa,Story,85.758622197,2.1426775086,97.094661488,16.472634819,23.397028194,68.498188163,33.9
19171,Iowa,Tama,57.071372136,3.929847353,91.479360738,9.1515151515,24.582126478,72.587244284,35.8
19173,Iowa,Taylor,59.469992206,2.2250476796,92.049598833,4.2868920033,25.575140402,71.17196057,37.1
19175,Iowa,Union,63.673168936,3.0206410472,93.039842597,6.5439672802,25.419022788,65.484383272,36.6
19177,Iowa,Van Buren,53.373819163,3.058438012,89.259624877,6.75,26.377761593,69.6875,36.1
19179,Iowa,Wapello,51.686438707,3.4821108053,87.690513867,13.645461044,26.241848091,60.7696793,36.3
19181,Iowa,Warren,75.229561611,2.5992804062,96.715821467,7.0433436533,17.948109391,81.477884237,35.7
19183,Iowa,Washington,64.810983637,2.603018484,93.247483331,7.1469086784,21.210870954,72.96124031,35.1
19185,Iowa,Wayne,57.378277154,2.9499502817,88.443935927,7.4851485149,25.045072115,65.383806519,36.7
19187,Iowa,Webster,63.042735043,3.1164512149,92.321320717,10.099710518,24.055572164,63.684116491,36
19189,Iowa,Winnebago,74.237288136,3.79926859,94.697494116,5.9126539754,22.75297299,73.567467652,35.1
19191,Iowa,Winneshiek,73.97047397,3.2155172414,95.40607055,8.8875077688,19.032026887,74.815503876,34
19193,Iowa,Woodbury,60.779100682,2.8714375056,87.103415588,9.8321037904,24.695380698,63.328214435,37.2
19195,Iowa,Worth,67.916907098,2.9550533896,94.218575159,4.9028971665,20.478733979,75.072217502,35.7
19197,Iowa,Wright,64.551577455,2.5804493018,92.703363203,4.0379146919,20.407338015,67.247311828,35
20000,Kansas,,70.321884615,2.6510275652,91.90008964,9.8313099098,18.846837694,65.439689087,30.7
20001,Kansas,Allen,60.729768786,2.8132155708,93.532920126,7.9226069246,20.324683625,61.988427144,33.2
20003,Kansas,Anderson,50.645994832,2.1093218417,89.473684211,7.0192307692,18.026626931,65.210662081,34.2
20005,Kansas,Atchison,57.574850299,3.3619668246,94.302652733,9.4290657439,16.910267708,60.24291498,32.4
20007,Kansas,Barber,65.621230398,2.434705622,94.015580737,8.1949058693,18.701482004,70.224887556,35.1
20009,Kansas,Barton,65.01386397,2.6657285804,90.252707581,7.2972972973,19.003551427,58.363922391,31.2
20011,Kansas,Bourbon,61.305147059,3.4010315925,91.002543451,8.4494773519,20.449033586,62.073454207,32.8
20013,Kansas,Brown,66.143604375,2.8184400262,95.042471042,6.7921440262,18.867924528,62.927515834,34.6
20015,Kansas,Butler,71.292588078,2.664652568,94.052432793,9.5648604269,21.219149879,66.319975528,31.5
20017,Kansas,Chase,61.008403361,2.3424878837,92.574786325,4.6182846371,17.864595037,74.364089776,32.3
20019,Kansas,Chautauqua,58.906030856,2.8158844765,89.373183894,6.8450039339,22.480307009,63.650485437,33.6
20021,Kansas,Cherokee,56.805293006,2.686775869,90.898203593,8.7466307278,19.927309187,60.171390903,32.4
20023,Kansas,Cheyenne,73.58778626,2.5430680886,87.849462366,6.9166666667,33.702121166,70.742574257,32
20025,Kansas,Clark,81.818181818,1.9927536232,92.440604752,6.5398335315,27.182374842,70.429042904,32.1
20027,Kansas,Clay,67.632311978,2.5467353021,93.209334971,7.1328671329,16.764825498,68.27755102,34.2
20029,Kansas,Cloud,68.012108981,2.7747844828,95.812310797,8.1163434903,18.426237107,64.395770393,33.5
20031,Kansas,Coffey,67.627029859,3.2952069717,92.201215395,6.1277330265,16.383789911,70.610982212,30.5
20033,Kansas,Comanche,73.566878981,2.5670945158,95.162569389,4.0236686391,21.421972438,65.195729537,31.4
20035,Kansas,Cowley,58.946581995,2.9938271605,91.586030964,9.533150255,19.340040661,54.151445967,32.5
20037,Kansas,Crawford,69.015685383,2.8426342791,94.223379728,12.20294599,21.287176054,55.622389307,30.7
20039,Kansas,Decatur,73.460410557,2.8862478778,94.152854512,6.511627907,20.37976306,66.875,31.9
20041,Kansas,Dickinson,61.798773563,2.8425571412,92.41622575,6.1598951507,17.550499078,66.257973069,31.6
20043,Kansas,Doniphan,65.365551425,2.508070524,92.921777599,10.054249548,17.454716537,60.903119869,32.8
20045,Kansas,Douglas,80.866851374,2.5833583659,95.886366526,16.165760591,25.769752483,63.215215428,31.8
20047,Kansas,Edwards,55.858747994,2.3443223443,87.694625816,6.6613162119,18.846837694,70.841584158,34.9
20049,Kansas,Elk,48.190045249,2.4807527802,92.024539877,8.3916083916,23.129195154,69.974293059,34.3
20051,Kansas,Ellis,78.682446884,1.9274442439,95.28078191,12.295983087,29.921419862,62.358788974,33.1
20053,Kansas,Ellsworth,59.088442756,2.3520188162,93.080357143,5.5870798778,17.019389565,57.636363636,32.4
20055,Kansas,Finney,55.241144273,2.0667185372,71.148036254,10.184241474,16.454760497,55.594817432,35.7
20057,Kansas,Ford,44.571559318,2.1345078774,76.954814336,5.9711916194,16.185324143,49.748883929,31.8
20059,Kansas,Franklin,58.425348056,2.5136684891,92.229212719,7.7817079333,16.395857578,64.647668394,34.6
20061,Kansas,Geary,74.943978753,3.8381836201,93.413999081,12.765957447,31.051512329,43.334837545,32.8
20063,Kansas,Gove,62.54180602,2.2970903522,94.444444444,7.4727120067,17.122286664,72.641975309,31.4
20065,Kansas,Graham,64.04494382,2.6019080659,95.368782161,7.5680272109,20.902586061,68.740359897,32.9
20067,Kansas,Grant,60.833333333,2.7162258756,81.123388582,4.3388429752,17.018608847,59.265402844,33.8
20069,Kansas,Gray,61.521252796,1.9861286255,77.768479777,3.0882352941,14.308487388,59.97378768,32.8
20071,Kansas,Greeley,71.38047138,1.8300653595,89.638554217,4.2513863216,15.772468328,80.628930818,32.2
20073,Kansas,Greenwood,59.491525424,2.7474346243,92.465437788,6.5690542145,18.807347201,65.398512221,32.3
20075,Kansas,Hamilton,47.38372093,1.7912291538,85.836627141,2.1333333333,15.31855155,60.921985816,32.1
20077,Kansas,Harper,58.823529412,2.3239184841,89.722675367,7.3271889401,20.450912298,66.287128713,31.1
20079,Kansas,Harvey,70.479233227,2.9127331338,91.828382838,7.4706994329,26.339485375,67.931711146,35.5
20081,Kansas,Haskell,50.241545894,1.9858156028,74.828767123,6.9696969697,16.319169526,59.119496855,33.2
20083,Kansas,Hodgeman,67.567567568,2.2267206478,95.324675325,5.6865464632,16.632047699,73.333333333,32.2
20085,Kansas,Jackson,59.292035398,2.3366390436,93.984878808,11.593924245,15.235931062,66.77484787,32.1
20087,Kansas,Jefferson,73.021155217,2.4775205663,95.186715641,5.9274755927,21.731590017,67.114922813,29.2
20089,Kansas,Jewell,72.946859903,2.7996500437,93.786848073,7.6543209877,19.697371914,71.718061674,32.3
20091,Kansas,Johnson,84.702589223,2.4138097113,96.470815441,8.4664942992,21.903283698,81.065103954,26.5
20093,Kansas,Kearny,48.958333333,1.9979508197,85.31583265,6.1302681992,15.623903309,58.669354839,33.5
20095,Kansas,Kingman,66.989117291,2.6937046005,90.637216575,5.9904912837,20.335824304,71.66969147,34.2
20097,Kansas,Kiowa,67.391304348,2.5316455696,89.277108434,7.2747014115,19.796520935,62.133333333,31.8
20099,Kansas,Labette,63.711663309,2.9411764706,89.802052786,6.8597168597,22.316236917,56.633597884,35.4
20101,Kansas,Lane,88.345864662,2.6988636364,95.037453184,0.6097560976,17.156069364,77.826086957,32.8
20103,Kansas,Leavenworth,71.54826794,2.7065715876,93.399575432,8.4966631542,19.598969742,59.633927112,32
20105,Kansas,Lincoln,72.56097561,2.1328458257,96.188661267,9.9159663866,20.739001621,68.801742919,33.1
20107,Kansas,Linn,68.790443006,3.8689121529,94.125307481,9.900990099,17.827681761,67.145708583,33.4
20109,Kansas,Logan,61.973875181,1.7726161369,92.227438706,7.6455256299,18.483459546,70.605326877,33.3
20111,Kansas,Lyon,65.482767693,2.6128266033,89.173349784,10.622850592,19.996766022,58.760764545,34.3
20113,Kansas,McPherson,73.887156223,1.96635599,92.327659362,8.670279283,14.10503371,65.836753306,32.6
20115,Kansas,Marion,63.483146067,2.4558452481,92.309609872,4.7650273224,17.874349586,65.709677419,31
20117,Kansas,Marshall,52.242256126,2.1320754717,90.957677308,6.8685376662,17.252069318,69.4365241,32.2
20119,Kansas,Meade,63.748597082,2.1002386635,84.63654224,4.8585485855,15.550774046,65.41218638,32.9
20121,Kansas,Miami,68.405177831,2.5717111771,94.764907529,9.5981271947,19.018920813,70.771355297,31
20123,Kansas,Mitchell,80.017301038,1.9572417946,94.385162602,7.3305084746,18.400952286,66.048988285,32.4
20125,Kansas,Montgomery,60.156137054,2.979907684,89.873538535,12.091374557,20.85089642,55.319324269,32.7
20127,Kansas,Morris,66.726618705,2.4914675768,92.889334001,8.2894736842,17.048848858,67.18424102,31.9
20129,Kansas,Morton,56.335616438,2.6268115942,86.698976844,4.9126637555,19.158934811,64.235924933,34.3
20131,Kansas,Nemaha,78.861788618,1.7130257802,93.678334339,6.529992407,14.890827357,76.758946658,31.8
20133,Kansas,Neosho,66.313621653,3.5337980224,92.329055736,8.4937712344,20.966374682,58.181049069,32.6
20135,Kansas,Ness,66.527196653,2.4049650892,91.548527808,2.9049295775,17.14021714,70.866510539,31.6
20137,Kansas,Norton,56.477345246,1.998462721,92.284341007,10.712313639,30.600297897,56.097560976,32
20139,Kansas,Osage,57.900807382,2.6478594407,92.358713429,6.8585131894,15.976229438,66.377529946,28.9
20141,Kansas,Osborne,75.034867503,2.2046353872,95.247603834,5.3639846743,20.370438157,70.598911071,30.5
20143,Kansas,Ottawa,67.22306525,2.3,94.795263937,11.917983768,16.622856801,71.707865169,32.1
20145,Kansas,Pawnee,50.596252129,2.5563909774,89.420706656,6.6233766234,17.201409496,50.349264706,32.8
20147,Kansas,Phillips,79.67806841,2.1713842575,92.352768825,6.4367816092,18.720670109,68.161764706,33.6
20149,Kansas,Pottawatomie,79.07822923,2.3193436415,96.313615936,7.0248411323,19.286069593,77.713097713,30.5
20151,Kansas,Pratt,60.542168675,2.1123872026,92.289239205,7.0684931507,18.222600609,60.306122449,32
20153,Kansas,Rawlins,90.856031128,1.9205298013,95.417348609,10.25862069,17.595447,78.333333333,32.9
20155,Kansas,Reno,61.212783393,2.8795630531,91.18520964,8.9403706688,17.816551945,58.810776679,30.7
20157,Kansas,Republic,76.673866091,2.0780322307,94.828110739,8.2352941176,20.243356796,73.805555556,30.8
20159,Kansas,Rice,71.351084813,2.531152648,92.939244663,6.2918340027,17.688566797,60.490196078,32.3
20161,Kansas,Riley,80.071861425,2.5647594648,96.116075133,16.660319878,25.816475363,42.979595321,33.2
20163,Kansas,Rooks,73.184357542,2.5662959795,92.18924972,5.0928129462,18.550618354,70.012970169,31.5
20165,Kansas,Rush,60.327868852,2.2222222222,91.384180791,6.7835365854,31.714803712,72.440604752,32.9
20167,Kansas,Russell,66.504178273,2.3411371237,92.523948355,10.824742268,20.084814581,65.046904315,32.1
20169,Kansas,Saline,66.751016026,2.4306823842,92.899085074,10.282563749,17.503577775,60.49568434,34.4
20171,Kansas,Scott,64.179104478,1.9517795637,89.141193595,6.6508313539,24.05904461,73.219284603,33.5
20173,Kansas,Sedgwick,67.010734343,2.9464582898,89.505680163,10.677431563,24.147697783,62.00293816,33.5
20175,Kansas,Seward,49.957125707,2.5085165686,71.947168618,9.5006934813,26.552449654,48.039927405,35.8
20177,Kansas,Shawnee,65.639572095,2.7106164015,93.453860206,10.793867121,27.774633717,65.054302423,32.7
20179,Kansas,Sheridan,73.195876289,2.0818377602,96.534954407,7.221664995,17.031369549,77.688172043,31
20181,Kansas,Sherman,68.031496063,2.3636363636,91.743360505,13.819320215,19.313528146,61.143497758,34.3
20183,Kansas,Smith,66.666666667,2.0377733598,94.892977845,4.238410596,20.029513389,74.181184669,32.2
20185,Kansas,Stafford,72.822299652,2.328042328,92.626225935,5.9615384615,20.307254415,68.140703518,31.9
20187,Kansas,Stanton,46.829268293,2.0972354623,76.380368098,3.6708860759,15.027746648,57.269372694,35.5
20189,Kansas,Stevens,44.117647059,2.1493624772,73.795642835,10.951008646,16.224489796,57.372881356,33.1
20191,Kansas,Sumner,65.095641885,2.7161403186,94.024929104,7.1275997752,17.652936605,63.479523671,30.7
20193,Kansas,Thomas,82.882882883,1.8738140417,93.45623987,7.746031746,15.951500559,66.550218341,30.8
20195,Kansas,Trego,65.44,2.9571984436,96.430248943,4.2471042471,19.81555334,71.648351648,30.8
20197,Kansas,Wabaunsee,71.35989011,2.5967143614,96.280041797,4.0300276571,15.924341493,74.536771729,31.7
20199,Kansas,Wallace,74.264705882,2.2041763341,92.178217822,3.8095238095,18.199061432,71.428571429,31
20201,Kansas,Washington,70.108695652,2.1440536013,94.474993454,5.680317041,19.090254194,69.890909091,32.7
20203,Kansas,Wichita,62.976406534,2.2058823529,87.781569966,6.1452513966,18.002426203,65.627118644,33.4
20205,Kansas,Wilson,56.753812636,3.0927835052,91.618983507,11.549707602,20.548703936,60.320366133,32.1
20207,Kansas,Woodson,56.277056277,3.3512064343,91.136556404,5.8679706601,27.599375108,61.471172962,32.7
20209,Kansas,Wyandotte,52.656084198,3.3714133563,81.903818953,13.132752263,26.656626506,56.426690515,33
21000,Kentucky,,63.211585865,4.1588238487,88.533203472,10.588125912,25.21241141,63.549744153,29.8
21001,Kentucky,Adair,54.467271859,5.0304878049,85.787911916,8.5567765568,21.947187541,57.181076672,34.8
21003,Kentucky,Allen,51.591981132,3.9919264409,84.95460441,11.864631719,27.135598322,58.831291235,33.3
21005,Kentucky,Anderson,67.824114465,3.3178114086,91.697638173,7.9888268156,19.198069853,77.381648159,33.2
21007,Kentucky,Ballard,56.758338209,4.885805146,93.668359942,6.390328152,19.633943428,67.871485944,32.6
21009,Kentucky,Barren,51.78984862,4.3903818953,86.534473821,13.624377381,25.601159239,60.699152542,34.8
21011,Kentucky,Bath,46.896551724,5.6442791512,81.387161131,7.2824919441,23.722970856,61.096634093,33.5
21013,Kentucky,Bell,55.71478504,5.6181135731,79.368007617,12.917350848,29.89371872,48.218915026,34.4
21015,Kentucky,Boone,71.746344207,3.5563390134,93.585806892,6.6529351184,21.69113119,71.294856778,32.4
21017,Kentucky,Bourbon,61.321800843,3.5706672351,86.568239107,12.081784387,30.991386316,64.892328398,31.8
21019,Kentucky,Boyd,60.441629579,5.5960070464,89.047563535,9.721448468,21.391301303,58.862867199,32.7
21021,Kentucky,Boyle,62.27684702,4.5266177877,91.437810705,13.486556808,27.956060824,61.145393068,32.2
21023,Kentucky,Bracken,48.475762119,4.6548956661,88.164665523,7.489417128,19.96493841,67.2050673,33
21025,Kentucky,Breathitt,51.54185022,7.5435816165,80.627572016,9.8046511628,32.097872447,55.828402367,33.4
21027,Kentucky,Breckinridge,48.29810901,4.8799085017,86.408174692,6.4163822526,28.62132384,65.470304976,33.1
21029,Kentucky,Bullitt,61.78693208,4.0772532189,89.573635566,8.1821181128,19.945094295,66.992337165,31.9
21031,Kentucky,Butler,40.650144834,4.5120254423,81.965890758,5.5388180765,27.177941307,63.638253638,35.1
21033,Kentucky,Caldwell,54.739507959,3.8851942597,89.846678024,7.9150579151,24.676112976,65.928205128,33.6
21035,Kentucky,Calloway,68.558695907,4.386991109,91.381522669,12.535310734,22.341708152,55.933942601,34
21037,Kentucky,Campbell,79.971708122,3.6334661355,93.108560424,13.249800053,24.044034602,66.78930452,32.5
21039,Kentucky,Carlisle,59.424326834,3.9251483341,90.909090909,8.0790960452,23.342826447,72.273972603,32.4
21041,Kentucky,Carroll,48.809959722,3.5347985348,83.947515355,11.439114391,32.832084197,52.641629535,33.7
21043,Kentucky,Carter,51.320437342,7.5841233462,82.785225718,11.043577982,25.306274949,56.21057739,35.6
21045,Kentucky,Casey,36.642453592,4.116296863,77.867367277,8.6086956522,23.51214056,58.851046368,34.5
21047,Kentucky,Christian,59.085627684,5.0706059496,86.88098561,14.331337325,20.914187935,46.557409033,34.1
21049,Kentucky,Clark,60.107560898,3.7722709071,89.941124408,10.402455662,24.153841903,65.279078142,32.5
21051,Kentucky,Clay,41.587411378,6.3695523565,74.072799835,11.7715959,30.911092761,48.159898477,33.2
21053,Kentucky,Clinton,47.67816092,5.1895043732,79.249011858,8.0,25.302806129,62.7880331,33.4
